Date,Institutional Net,Retail Net
2009-03-31,72498,-11499
2009-04-07,81912,-14286
2009-04-14,75468,-11291
2009-04-21,76971,-2938
2009-04-28,78300,-379
2009-05-05,75743,-4855
2009-05-12,83144,-9447
2009-05-19,83718,-10262
2009-05-26,92154,-15583
2009-06-02,102419,-15211
2009-06-09,101498,-17596
2009-06-16,66678,-11749
2009-06-23,69825,-9520
2009-06-30,67220,-8139
2009-07-07,74993,-15635
2009-07-14,72280,-15799
2009-07-21,77141,-20208
2009-07-28,80683,-18363
2009-08-04,76794,-22364
2009-08-11,83826,-18964
2009-08-18,88817,-15666
2009-08-25,80400,-20254
2009-09-01,85423,-16202
2009-09-08,93348,-22674
2009-09-15,81787,-25767
2009-09-22,86006,-22578
2009-09-29,87061,-22358
2009-10-06,84649,-24495
2009-10-13,86564,-22680
2009-10-20,92462,-20370
2009-10-27,96955,-23843
2009-11-03,97234,-19512
2009-11-09,96288,-18948
2009-11-17,108057,-19296
2009-11-24,102993,-18113
2009-12-01,104032,-23123
2009-12-08,127259,-16809
2009-12-15,89030,-17507
2009-12-22,93675,-15873
2009-12-29,110020,-8247
2010-01-05,118926,-6237
2010-01-12,125101,-6182
2010-01-19,130315,-4561
2010-01-26,151872,1809
2010-02-02,155671,2806
2010-02-09,162590,6216
2010-02-16,161583,4084
2010-02-23,175746,6623
2010-03-02,182909,2468
2010-03-09,210935,6074
2010-03-16,122022,3063
2010-03-23,155334,7059
2010-03-30,188349,12467
2010-04-06,169847,9807
2010-04-13,166042,10419
2010-04-20,174677,4724
2010-04-27,203836,8333
2010-05-04,224401,9511
2010-05-11,248005,10604
2010-05-18,246115,12011
2010-05-25,236336,10517
2010-06-01,230260,3763
2010-06-08,259122,-559
2010-06-15,178106,12631
2010-06-22,183037,10246
2010-06-29,182395,9816
2010-07-06,172017,3552
2010-07-13,169516,7844
2010-07-20,175110,8803
2010-07-27,175571,7920
2010-08-03,175691,3730
2010-08-10,178479,1188
2010-08-17,188766,-1485
2010-08-24,190857,2926
2010-08-31,190034,5861
2010-09-07,204632,5888
2010-09-14,116108,26
2010-09-21,115163,-1928
2010-09-28,119401,-7110
2010-10-05,124427,-7746
2010-10-12,129118,-7548
2010-10-19,144906,-16087
2010-10-26,138994,-10711
2010-11-02,136787,-12013
2010-11-09,143051,-14512
2010-11-16,140890,-8949
2010-11-23,143519,-9249
2010-11-30,156666,-5250
2010-12-07,165777,7191
2010-12-14,111092,2404
2010-12-21,117532,-260
2010-12-28,128479,1048
2011-01-04,126137,654
2011-01-11,159645,5210
2011-01-18,121624,-1105
2011-01-25,126218,-5187
2011-02-01,131349,-6467
2011-02-08,130039,-13149
2011-02-15,129909,-9849
2011-02-22,130415,-8236
2011-03-01,133962,-11822
2011-03-08,165531,-12099
2011-03-15,104342,-17318
2011-03-22,113135,-11642
2011-03-29,125146,-15685
2011-04-05,136865,-16688
2011-04-12,137778,-17729
2011-04-19,141320,-18533
2011-04-26,143317,-21054
2011-05-03,135877,-25339
2011-05-10,144873,-18285
2011-05-17,160592,-10158
2011-05-24,183481,-3689
2011-05-31,189607,-6319
2011-06-07,199571,-7340
2011-06-14,105793,-14655
2011-06-21,117037,-10920
2011-06-28,114406,-10359
2011-07-05,112469,-13437
2011-07-12,124149,-3286
2011-07-19,121734,2760
2011-07-26,123513,-8706
2011-08-02,132409,-4336
2011-08-09,134542,-3306
2011-08-16,121837,-1182
2011-08-23,127003,-3551
2011-08-30,135268,-3538
2011-09-06,176348,9301
2011-09-13,238796,24558
2011-09-20,181636,23481
2011-09-27,195467,25207
2011-10-04,202735,26505
2011-10-11,206127,26760
2011-10-18,209506,30013
2011-10-25,214451,28130
2011-11-01,204918,20885
2011-11-08,203502,25115
2011-11-15,220504,32324
2011-11-22,234121,33266
2011-11-29,249891,33540
2011-12-06,248788,27929
2011-12-13,292233,27469
2011-12-20,217040,29422
2011-12-27,230839,28748
2012-01-03,242349,27160
2012-01-10,264493,26467
2012-01-17,272566,27155
2012-01-24,284051,26269
2012-01-31,273422,26379
2012-02-07,256529,24571
2012-02-14,264286,26492
2012-02-21,258156,27375
2012-02-28,235554,21782
2012-03-06,244796,25815
2012-03-13,270732,29428
2012-03-20,208119,29601
2012-03-27,205413,23422
2012-04-03,201171,25023
2012-04-10,235577,36685
2012-04-17,255534,37698
2012-04-24,250926,35911
2012-05-01,244648,36006
2012-05-08,285015,38902
2012-05-15,318199,45964
2012-05-22,341994,43336
2012-05-29,353873,43483
2012-06-05,365161,44666
2012-06-12,382886,39245
2012-06-19,257484,35163
2012-06-26,278852,37540
2012-07-03,270053,35194
2012-07-10,289965,36759
2012-07-17,291407,35957
2012-07-24,284942,36714
2012-07-31,270109,33718
2012-08-07,275501,32183
2012-08-14,278416,30075
2012-08-21,275180,23511
2012-08-28,265998,26072
2012-09-04,267783,22482
2012-09-11,289457,19425
2012-09-18,185577,13583
2012-09-25,165018,9486
2012-10-02,169181,9365
2012-10-09,187595,9828
2012-10-16,177768,13961
2012-10-23,178671,14346
2012-10-30,183335,16942
2012-11-06,182513,21186
2012-11-13,191797,18350
2012-11-20,195636,18565
2012-11-27,174435,12839
2012-12-04,169246,6889
2012-12-11,190396,2975
2012-12-18,124221,-1985
2012-12-24,127519,-6619
2012-12-31,125676,-5464
2013-01-08,127922,1437
2013-01-15,131199,-7750
2013-01-22,132219,-6267
2013-01-29,144065,-7971
2013-02-05,153839,-4758
2013-02-12,152431,-9048
2013-02-19,153025,-7195
2013-02-26,155735,-1363
2013-03-05,155114,12500
2013-03-12,155640,11133
2013-03-19,146115,13278
2013-03-26,162997,13388
2013-04-02,191412,18518
2013-04-09,185010,18348
2013-04-16,166336,14750
2013-04-23,172244,15358
2013-04-30,165847,6022
2013-05-07,162080,12583
2013-05-14,179574,19925
2013-05-21,222157,27197
2013-05-28,227296,25934
2013-06-04,196929,18933
2013-06-11,191462,14375
2013-06-18,122027,4184
2013-06-25,124459,1207
2013-07-02,136794,10951
2013-07-09,172892,21719
2013-07-16,166909,23636
2013-07-23,156299,12932
2013-07-30,144746,14951
2013-08-06,143487,10363
2013-08-13,135681,14133
2013-08-20,136568,5565
2013-08-27,135080,4213
2013-09-03,145974,14097
2013-09-10,175197,12240
2013-09-17,117301,11441
2013-09-24,124602,-312
2013-10-01,126487,1413
2013-10-08,136558,3010
2013-10-15,135872,6016
2013-10-22,141078,1834
2013-10-29,146869,1739
2013-11-05,149221,1490
2013-11-12,143045,20831
2013-11-19,151256,18801
2013-11-26,168931,20567
2013-12-03,171423,19881
2013-12-10,210431,18631
2013-12-17,133175,13470
2013-12-24,137744,12463
2013-12-31,140155,10160
2014-01-07,150451,20777
2014-01-14,156375,18238
2014-01-21,175979,31289
2014-01-28,173836,22823
2014-02-04,206532,27345
2014-02-11,205989,18422
2014-02-18,202726,15186
2014-02-25,203921,14188
2014-03-04,200440,12705
2014-03-11,211917,14253
2014-03-18,146624,14548
2014-03-25,155265,16601
2014-04-01,158226,18777
2014-04-08,168804,17947
2014-04-15,164470,18297
2014-04-22,165055,19363
2014-04-29,169230,20287
2014-05-06,166340,16935
2014-05-13,183759,17696
2014-05-20,193186,22095
2014-05-27,203298,24768
2014-06-03,223638,27825
2014-06-10,23179,137
2014-06-10,287897,30793
2014-06-17,234084,30686
2014-06-24,236182,33162
2014-07-01,238823,30593
2014-07-08,242786,37645
2014-07-15,251155,40563
2014-07-22,281564,42172
2014-07-29,300303,47508
2014-08-05,323825,50297
2014-08-12,324828,49337
2014-08-19,339686,50821
2014-08-26,348720,45441
2014-09-02,360452,47541
2014-09-09,424930,51402
2014-09-16,318100,52097
2014-09-23,338283,48871
2014-09-30,342956,49696
2014-10-07,364189,53102
2014-10-14,374715,49424
2014-10-21,379675,48670
2014-10-28,382315,46678
2014-11-04,405766,58272
2014-11-04,14844,285
2014-11-11,403522,59055
