Date,Institutional Net,Retail Net
2024-10-08,47887,-16910
2024-10-15,43993,-15294
2024-10-22,45163,-18995
2024-10-29,45080,-22348
2024-11-05,36561,-19422
2024-11-12,36494,-20448
2024-11-19,36671,-18918
2024-11-26,38482,-17641
2024-12-03,39436,-15314
2024-12-10,51297,-14472
2024-12-17,27557,-9044
2024-12-24,27433,-10001
2024-12-31,30022,-13266
2025-01-07,31965,-12779
2025-01-14,29874,-10312
2025-01-21,29442,-8335
2025-01-28,25400,-5167
2025-02-04,28564,-5461
2025-02-11,32234,-7438
2025-02-18,33216,-9281
2025-02-25,35668,-9600
2025-03-04,39377,-15161
2025-03-11,59749,-12698
2025-03-18,34518,-15333
2025-03-25,28845,-11482
2025-04-01,27520,-8961
2025-04-08,24170,-7440
2025-04-15,25149,-7075
2025-04-22,24946,-8441
2025-04-29,29123,-9218
2025-05-06,26718,-7962
2025-05-13,26075,-9740
